activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,12613420,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1ccc(Cl)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315777,,CHEMBL2315777,,False,http://www.openphacts.org/units/Nanomolar,1846132,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613421,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1ccc(F)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '13.71', 'le': '0.27', 'lle': '0.22', 'sei': '11.79'}",CHEMBL2315776,,CHEMBL2315776,4.71,False,http://www.openphacts.org/units/Nanomolar,1846131,=,1,True,=,,IC50,nM,,19600.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,19.6
,12613422,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1cccc(C(F)(F)F)c1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315775,,CHEMBL2315775,,False,http://www.openphacts.org/units/Nanomolar,1846130,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613423,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(-n2c(COc3ccccc3)nnc2SC(C)C)c1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '13.48', 'le': '0.26', 'lle': '0.43', 'sei': '9.74'}",CHEMBL2315774,,CHEMBL2315774,4.79,False,http://www.openphacts.org/units/Nanomolar,1846129,=,1,True,=,,IC50,nM,,16220.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,16.22
,12613424,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1cccc(Br)c1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '13.94', 'le': '0.32', 'lle': '0.52', 'sei': '14.11'}",CHEMBL2315773,,CHEMBL2315773,5.63,False,http://www.openphacts.org/units/Nanomolar,1846128,=,1,True,=,,IC50,nM,,2320.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.32
,12613425,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1cccc(F)c1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '16.56', 'le': '0.32', 'lle': '1.20', 'sei': '14.24'}",CHEMBL2315772,,CHEMBL2315772,5.69,False,http://www.openphacts.org/units/Nanomolar,1846127,=,1,True,=,,IC50,nM,,2060.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.06
,12613426,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1cccc(Cl)c1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '15.91', 'le': '0.33', 'lle': '0.73', 'sei': '14.34'}",CHEMBL2315771,,CHEMBL2315771,5.73,False,http://www.openphacts.org/units/Nanomolar,1846126,=,1,True,=,,IC50,nM,,1880.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,1.88
,12613427,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1-n1c(COc2ccccc2)nnc1SC(C)C,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315770,,CHEMBL2315770,,False,http://www.openphacts.org/units/Nanomolar,1846125,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613428,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1ccccc1F,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '13.72', 'le': '0.27', 'lle': '0.22', 'sei': '11.80'}",CHEMBL2315769,,CHEMBL2315769,4.71,False,http://www.openphacts.org/units/Nanomolar,1846124,=,1,True,=,,IC50,nM,,19430.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,19.43
,12613429,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(NC3CCCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '15.68', 'le': '0.29', 'lle': '0.87', 'sei': '10.51'}",CHEMBL2315768,,CHEMBL2315768,5.46,False,http://www.openphacts.org/units/Nanomolar,1846123,=,1,True,=,,IC50,nM,,3450.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,3.45
,12613430,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(NC3CCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '16.58', 'le': '0.30', 'lle': '1.35', 'sei': '10.67'}",CHEMBL2315767,,CHEMBL2315767,5.54,False,http://www.openphacts.org/units/Nanomolar,1846122,=,1,True,=,,IC50,nM,,2850.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.85
,12613431,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Nc1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315766,,CHEMBL2315766,,False,http://www.openphacts.org/units/Nanomolar,1846121,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613432,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(CC3CCCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '15.45', 'le': '0.28', 'lle': '0.40', 'sei': '13.44'}",CHEMBL2315765,,CHEMBL2315765,5.37,False,http://www.openphacts.org/units/Nanomolar,1846120,=,1,True,=,,IC50,nM,,4300.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,4.3
,12613433,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(CC3CCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '17.11', 'le': '0.31', 'lle': '1.13', 'sei': '14.29'}",CHEMBL2315764,,CHEMBL2315764,5.71,False,http://www.openphacts.org/units/Nanomolar,1846119,=,1,True,=,,IC50,nM,,1970.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,1.97
,12613434,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(OC3CCCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '16.33', 'le': '0.30', 'lle': '1.15', 'sei': '11.61'}",CHEMBL2315763,,CHEMBL2315763,5.71,False,http://www.openphacts.org/units/Nanomolar,1846118,=,1,True,=,,IC50,nM,,1960.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,1.96
,12613435,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(OC3CCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '16.84', 'le': '0.31', 'lle': '1.48', 'sei': '11.49'}",CHEMBL2315471,,CHEMBL2315471,5.65,False,http://www.openphacts.org/units/Nanomolar,1845790,=,1,True,=,,IC50,nM,,2250.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.25
,12613436,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Oc1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315470,,CHEMBL2315470,,False,http://www.openphacts.org/units/Nanomolar,1845789,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613437,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nncn2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315469,,CHEMBL2315469,,False,http://www.openphacts.org/units/Nanomolar,1845788,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613438,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Sc1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL1379971,,CHEMBL1379971,,False,http://www.openphacts.org/units/Nanomolar,1845787,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613439,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)S(=O)(=O)c1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315468,,CHEMBL2315468,,False,http://www.openphacts.org/units/Nanomolar,1845786,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613440,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(CSc2nnc(COc3ccccc3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315467,,CHEMBL2315467,,False,http://www.openphacts.org/units/Nanomolar,1845785,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613441,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(Sc3ccccc3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '15.08', 'le': '0.28', 'lle': '0.42', 'sei': '13.57'}",CHEMBL2315466,,CHEMBL2315466,5.42,False,http://www.openphacts.org/units/Nanomolar,1845784,=,1,True,=,,IC50,nM,,3790.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,3.79
,12613442,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(SCC3CCCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315465,,CHEMBL2315465,,False,http://www.openphacts.org/units/Nanomolar,1845783,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613443,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(SCC3CCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '16.90', 'le': '0.32', 'lle': '1.20', 'sei': '14.87'}",CHEMBL2315464,,CHEMBL2315464,5.94,False,http://www.openphacts.org/units/Nanomolar,1845782,=,1,True,=,,IC50,nM,,1150.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,1.15
,12613444,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(SC3CCCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '16.46', 'le': '0.32', 'lle': '0.75', 'sei': '15.07'}",CHEMBL2315463,,CHEMBL2315463,6.02,False,http://www.openphacts.org/units/Nanomolar,1845781,=,1,True,=,,IC50,nM,,960.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.96
,12613445,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(SC3CCCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '17.48', 'le': '0.34', 'lle': '1.26', 'sei': '15.38'}",CHEMBL2315462,,CHEMBL2315462,6.14,False,http://www.openphacts.org/units/Nanomolar,1845780,=,1,True,=,,IC50,nM,,720.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.72
,12613446,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(OCc2nnc(SC3CCC3)n2-c2ccccc2)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '17.83', 'le': '0.34', 'lle': '1.53', 'sei': '15.07'}",CHEMBL2315461,,CHEMBL2315461,6.02,False,http://www.openphacts.org/units/Nanomolar,1845779,=,1,True,=,,IC50,nM,,960.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.96
,12613447,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CSc1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '17.35', 'le': '0.34', 'lle': '1.30', 'sei': '14.75'}",CHEMBL2315460,,CHEMBL2315460,5.89,False,http://www.openphacts.org/units/Nanomolar,1845778,=,1,True,=,,IC50,nM,,1290.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,1.29
,12613448,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCSc1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '16.07', 'le': '0.31', 'lle': '1.04', 'sei': '12.53'}",CHEMBL2315459,,CHEMBL2315459,5.00,False,http://www.openphacts.org/units/Nanomolar,1845777,=,1,True,=,,IC50,nM,,9920.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,9.92
,12613449,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CSc1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,,CHEMBL2315813,,CHEMBL2315813,,False,http://www.openphacts.org/units/Nanomolar,1846168,>,1,True,>,,IC50,nM,,30000.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,30.0
,12613450,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Sc1nnc(COc2ccccc2)n1-c1ccccc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '17.12', 'le': '0.33', 'lle': '1.22', 'sei': '13.95'}",CHEMBL2315812,,CHEMBL2315812,5.57,False,http://www.openphacts.org/units/Nanomolar,1846167,=,1,True,=,,IC50,nM,,2690.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,2.69
,12641662,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(C=O)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '15.24', 'le': '0.29', 'lle': '1.11', 'sei': '10.26'}",CHEMBL2315425,,CHEMBL2315425,7.17,False,http://www.openphacts.org/units/Nanomolar,1845743,=,1,True,=,,IC50,nM,,67.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.067
,12641663,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)c1ccc(-c2ccc(OCc3nnc(SC4CCCC4)n3-c3cccnc3)cc2C)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '15.01', 'le': '0.28', 'lle': '0.83', 'sei': '10.41'}",CHEMBL2315424,,CHEMBL2315424,7.28,False,http://www.openphacts.org/units/Nanomolar,1845742,=,1,True,=,,IC50,nM,,53.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.053
,12641664,[],CHEMBL2317274,Inhibition of human recombinant His-GST tagged VCP expressed in baculovirus infected Hi5 cells assessed as ADP formation incubated for 20 mins proir to substrate addition measured after 90 mins by NADH coupled assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cc(OCc2nnc(SC3CCCC3)n2-c2cccnc2)ccc1-c1ccc(S(C)(=O)=O)cc1,,,CHEMBL2311412,J. Med. Chem.,2013.0,"{'bei': '14.63', 'le': '0.29', 'lle': '1.97', 'sei': '8.76'}",CHEMBL2311578,,CHEMBL2311578,7.62,False,http://www.openphacts.org/units/Nanomolar,1845741,=,1,True,=,,IC50,nM,,24.0,CHEMBL1075145,Homo sapiens,Transitional endoplasmic reticulum ATPase,9606,,,IC50,uM,UO_0000065,,0.024
